Fwy Name	District	County	City	Abs PM	Length	station_id	Name	Type	Sensor Type	HOV	Road Width	Lane Width	Inner Shoulder Width	Outer Shoulder Width	Design Speed Limit	Inner Median Type	Inner Median Width	Terrain	Population	Barrier	Surface	Roadway Use	Lat	Lng	Direction	Fwy
SR237-W	4	Santa Clara	Sunnyvale	4.757		417881	Lawrence Expwy off diag	Off Ramp	loops	No	36 ft	12.0 ft	10 ft	8 ft	70 mph	Paved - No Roadway Use	22 ft	Flat	Urbanized	Concrete Barrier	"Base & Surface >= 7"" Thick"	Median Lane is HOV Lane	37.409707	-121.996878	W	237
SR237-W	4	Santa Clara	Sunnyvale	4.767		417880	Lawrence Expwy off coll	Off Ramp	loops	No	36 ft	12.0 ft	10 ft	8 ft	70 mph	Paved - No Roadway Use	22 ft	Flat	Urbanized	Concrete Barrier	"Base & Surface >= 7"" Thick"	Median Lane is HOV Lane	37.409747	-121.996691	W	237
SR237-W	4	Santa Clara	Santa Clara	5.707	0.745	418663	Great America Pkwy  rm-w-diag	Mainline	loops	No	36 ft	12.0 ft	10 ft	10 ft	70 mph	Unpaved	54 ft	Flat	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	Median Lane is HOV Lane	37.414471	-121.980878	W	237
SR237-W	4	Santa Clara	Santa Clara	5.707		418661	Great America Pkwy  on	On Ramp	loops	No	36 ft	12.0 ft	10 ft	10 ft	70 mph	Unpaved	54 ft	Flat	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	Median Lane is HOV Lane	37.414471	-121.980878	W	237
SR237-W	4	Santa Clara	Santa Clara	5.807		418662	Great America Pkwy  off	Off Ramp	loops	No	36 ft	12.0 ft	10 ft	10 ft	70 mph	Separate Structure	54 ft	Flat	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	Median Lane is HOV Lane	37.415135	-121.979286	W	237
SR237-W	4	Santa Clara	Santa Clara	6.227		417885	Great America Pkwy off	Off Ramp	loops	No	48 ft	12.0 ft	10 ft	10 ft	70 mph	Unpaved	54 ft	Flat	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	Median Lane is HOV Lane	37.417981	-121.972547	W	237
SR237-W	4	Santa Clara	Santa Clara	6.227	0.522	400096	oppo Great America Pkwy	Mainline	loops	No	48 ft	12.0 ft	10 ft	10 ft	70 mph	Unpaved	54 ft	Flat	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	Median Lane is HOV Lane	37.417981	-121.972547	W	237
SR237-W	4	Santa Clara	San Jose	6.752		428161	N 1st St on	On Ramp	loops	No	48 ft	12.0 ft	10 ft	10 ft	70 mph	Unpaved	54 ft	Flat	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	Median Lane is HOV Lane	37.419186	-121.962831	W	237
SR237-W	4	Santa Clara	San Jose	6.752	0.467	400201	N FIRST STREET	Mainline	loops	No	48 ft	12.0 ft	10 ft	10 ft	70 mph	Unpaved	54 ft	Flat	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	Median Lane is HOV Lane	37.419186	-121.962831	W	237
SR237-W	4	Santa Clara	San Jose	7.162	0.665	400449	N First St	Mainline	loops	No	36 ft	12.0 ft	9 ft	8 ft	70 mph	Paved - No Roadway Use	18 ft	Flat	Urbanized	Three Beam Barrier	"Base & Surface >= 7"" Thick"	Median Lane is HOV Lane	37.419452	-121.955498	W	237
SR237-W	4	Santa Clara	San Jose	8.082		428160	Zanker Rd on loop	On Ramp	loops	No	36 ft	12.0 ft	8 ft	10 ft	70 mph	Paved - No Roadway Use	18 ft	Flat	Urbanized	Concrete Barrier	"Base & Surface >= 7"" Thick"	Median Lane is HOV Lane	37.420505	-121.9392	W	237
SR237-W	4	Santa Clara	San Jose	8.082	0.53	401014	ZANKER RD	Mainline	loops	No	36 ft	12.0 ft	8 ft	10 ft	70 mph	Paved - No Roadway Use	18 ft	Flat	Urbanized	Concrete Barrier	"Base & Surface >= 7"" Thick"	Median Lane is HOV Lane	37.420505	-121.9392	W	237
SR237-W	4	Santa Clara	San Jose	8.222	0.385	400158	Zanker Rd RM-E-Diag	Mainline	loops	No	36 ft	12.0 ft	8 ft	10 ft	70 mph	Paved - No Roadway Use	18 ft	Flat	Urbanized	Concrete Barrier	"Base & Surface >= 7"" Thick"	Median Lane is HOV Lane	37.421059	-121.93678	W	237
SR237-W	4	Santa Clara	Santa Clara	8.852		413846	McCarthy Blvd on	On Ramp	loops	No	ft	ft	ft	ft	50 mph	Paved - No Roadway Use	30 ft	Flat	Urbanized	Concrete Barrier			37.422887	-121.925747	W	237
SR237-W	4	Santa Clara	Santa Clara	8.852	2.631	413845	McCarthy Blvd rm-w-diag	Mainline	loops	No	ft	ft	ft	ft	50 mph	Paved - No Roadway Use	30 ft	Flat	Urbanized	Concrete Barrier			37.422887	-121.925747	W	237
SR237-W	4	Santa Clara	Santa Clara	9.122		413847	Calaveras Blvd rm-w-slip	Fwy-Fwy	loops	No	ft	ft	ft	ft	50 mph	Paved - No Roadway Use	30 ft	Flat	Urbanized	Concrete Barrier			37.424197	-121.921335	W	237
SR237-W	4	Santa Clara	Santa Clara	9.142		413848	Calaveras Blvd on	On Ramp	loops	No	ft	ft	ft	ft	50 mph	Paved - No Roadway Use	30 ft	Flat	Urbanized	Concrete Barrier			37.424313	-121.921016	W	237
SR238-N	4	Alameda		14.293	2.515	406766	Foothill / Castro Valley Blvd	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	45 mph	Unpaved	99 ft	Flat	Urbanized	Concrete Barrier	Concrete	No Special Features	37.690532	-122.091359	N	238
SR238-N	4	Alameda		14.323		403165	EB 580 conn-n-diag	Fwy-Fwy	loops	No	24 ft	12.0 ft	5 ft	10 ft	45 mph	Unpaved	99 ft	Flat	Urbanized	Concrete Barrier	Concrete	No Special Features	37.69074	-122.091842	N	238
SR238-N	4	Alameda		14.323	0.27	405694	EB 580	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	45 mph	Unpaved	99 ft	Flat	Urbanized	Concrete Barrier	Concrete	No Special Features	37.69074	-122.091842	N	238
SR238-N	4	Alameda		14.833	0.455	401841	E 14th St rm-n-diag	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	65 mph	Paved - Roadway Use	40 ft	Flat	Urbanized	Conc. Barrier, Left Rdwy Median Shoulder Area	"Base & Surface >= 7"" Thick"	No Special Features	37.689198	-122.10708	N	238
SR238-N	4	Alameda		14.893		403162	E 14th St off	Off Ramp	loops	No	24 ft	12.0 ft	5 ft	10 ft	65 mph	Paved - Roadway Use	40 ft	Flat	Urbanized	Conc. Barrier, Left Rdwy Median Shoulder Area	"Base & Surface >= 7"" Thick"	No Special Features	37.68906	-122.108139	N	238
SR238-N	4	Alameda		14.893		403163	E 14th St on	On Ramp	loops	No	24 ft	12.0 ft	5 ft	10 ft	65 mph	Paved - Roadway Use	40 ft	Flat	Urbanized	Conc. Barrier, Left Rdwy Median Shoulder Area	"Base & Surface >= 7"" Thick"	No Special Features	37.68906	-122.108139	N	238
SR238-N	4	Alameda		15.233	0.335	400050	KENT ST	Mainline	loops	No	36 ft	12.0 ft	6 ft	8 ft	65 mph	Paved - Roadway Use	40 ft	Flat	Urbanized	Conc. Barrier, Left Rdwy Median Shoulder Area	"Base & Surface >= 7"" Thick"	No Special Features	37.688984	-122.114253	N	238
SR238-N	4	Alameda		15.503	0.18	400646	ASHLAND AVE	Mainline	loops	No	24 ft	12.0 ft	0 ft	8 ft	70 mph	Paved - No Roadway Use	8 ft	Flat	Urbanized	Concrete Barrier	Concrete		37.689634	-122.119252	N	238
SR238-N	4	Alameda		15.593	0.32	402532	1100' W OF ASHLAND AVE	Mainline	loops	No	24 ft	12.0 ft	0 ft	8 ft	70 mph	Paved - No Roadway Use	8 ft	Flat	Urbanized	Concrete Barrier	Concrete		37.689868	-122.120854	N	238
SR238-N	4	Alameda		16.143	0.651	401392	Hesperian Blvd rm-s-loop	Mainline	loops	No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Paved - No Roadway Use	8 ft	Flat	Urbanized	Concrete Barrier	Concrete		37.690807	-122.131038	N	238
SR238-N	4	Alameda	San Leandro	16.323		403010	Washington Ave off	Off Ramp	loops	No	24 ft	12.0 ft	2 ft	8 ft	70 mph	Paved - No Roadway Use	8 ft	Flat	Urbanized	Metal Beam Barrier	Concrete		37.690513	-122.135803	N	238
SR238-S	4	Alameda		14.293	2.515	406767	Foothill / Castro Valley Blvd	Mainline	loops	No	36 ft	12.0 ft	5 ft	10 ft	45 mph	Unpaved	99 ft	Flat	Urbanized	Concrete Barrier	Concrete	No Special Features	37.690259	-122.089852	S	238
SR238-S	4	Alameda		14.323	0.265	405698	EB 580 conn-n-diag	Mainline	loops	No	36 ft	12.0 ft	5 ft	10 ft	45 mph	Unpaved	99 ft	Flat	Urbanized	Concrete Barrier	Concrete	No Special Features	37.690459	-122.090275	S	238
SR238-S	4	Alameda		14.323		405696	EB 580 conn-n-diag	Fwy-Fwy	loops	No	36 ft	12.0 ft	5 ft	10 ft	45 mph	Unpaved	99 ft	Flat	Urbanized	Concrete Barrier	Concrete	No Special Features	37.690459	-122.090275	S	238
SR238-S	4	Alameda		14.823	0.455	401686	Lewelling Blvd rm-s-diag	Mainline	loops	No	24 ft	12.0 ft	10 ft	8 ft	65 mph	Paved - Roadway Use	40 ft	Flat	Urbanized	Conc. Barrier, Left Rdwy Median Shoulder Area	Concrete	No Special Features	37.688902	-122.106837	S	238
SR238-S	4	Alameda		14.823		403193	Lewelling Blvd on	On Ramp	loops	No	24 ft	12.0 ft	10 ft	8 ft	65 mph	Paved - Roadway Use	40 ft	Flat	Urbanized	Conc. Barrier, Left Rdwy Median Shoulder Area	Concrete	No Special Features	37.688902	-122.106837	S	238
SR238-S	4	Alameda		14.823		403192	Lewelling Blvd off	Off Ramp	loops	No	24 ft	12.0 ft	10 ft	8 ft	65 mph	Paved - Roadway Use	40 ft	Flat	Urbanized	Conc. Barrier, Left Rdwy Median Shoulder Area	Concrete	No Special Features	37.688902	-122.106837	S	238
SR238-S	4	Alameda		15.233	0.34	400115	Kent St	Mainline	loops	No	24 ft	12.0 ft	10 ft	8 ft	65 mph	Paved - Roadway Use	40 ft	Flat	Urbanized	Conc. Barrier, Left Rdwy Median Shoulder Area	Concrete	No Special Features	37.688688	-122.114306	S	238
SR238-S	4	Alameda		15.503	0.18	400297	Ashland Ave	Mainline	loops	No	36 ft	12.0 ft	2 ft	0 ft	70 mph	Paved - No Roadway Use	8 ft	Flat	Urbanized	Concrete Barrier	"Base & Surface >= 7"" Thick"	No Special Features	37.689523	-122.119266	S	238
SR238-S	4	Alameda		15.593	0.32	402533	1100' W of Ashland Ave	Mainline	loops	No	36 ft	12.0 ft	2 ft	0 ft	70 mph	Paved - No Roadway Use	8 ft	Flat	Urbanized	Concrete Barrier	"Base & Surface >= 7"" Thick"	No Special Features	37.689774	-122.12086	S	238
SR238-S	4	Alameda		16.143		403164	Hesperian Blvd on	On Ramp	loops	No	36 ft	12.0 ft	2 ft	0 ft	70 mph	Paved - No Roadway Use	8 ft	Flat	Urbanized	Concrete Barrier	"Base & Surface >= 7"" Thick"	No Special Features	37.690755	-122.130603	S	238
SR238-S	4	Alameda		16.143	0.651	401385	HESPERIAN BLVD	Mainline	loops	No	36 ft	12.0 ft	2 ft	0 ft	70 mph	Paved - No Roadway Use	8 ft	Flat	Urbanized	Concrete Barrier	"Base & Surface >= 7"" Thick"	No Special Features	37.690755	-122.130603	S	238
SR241-N	12	Orange		2.755	2.75	1221883	ANTONIO 1	Mainline		No													33.626238	-117.600043	N	241
SR241-N	12	Orange		3.255	0.3	1209531	ANTONIO 2	Mainline	loops	No													33.63353	-117.599074	N	241
SR241-N	12	Orange		3.255		1218995	ANTONIO 2	Off Ramp		No													33.63353	-117.599074	N	241
SR241-N	12	Orange		3.255		1209532	ANTONIO 2	On Ramp	loops	No													33.63353	-117.599074	N	241
SR241-N	12	Orange		3.355	0.14	1216039	SOLAR ANTONIO 2	Mainline		No													33.634945	-117.599584	N	241
SR241-N	12	Orange		3.535		1209543	BANDERAS	Off Ramp	loops	No													33.637405	-117.600814	N	241
SR241-N	12	Orange		3.535	0.4	1209542	BANDERAS	Mainline	loops	No													33.637405	-117.600814	N	241
SR241-N	12	Orange		4.155	0.36	1209558	SANTA MARGUERITA	Mainline	loops	No													33.645877	-117.605062	N	241
SR241-N	12	Orange		4.155		1209559	SANTA MARGARITA	On Ramp	loops	No													33.645877	-117.605062	N	241
SR241-N	12	Orange		4.255	0.3	1209577	TRABUCO CREEK	Mainline	loops	No													33.647249	-117.605721	N	241
SR241-N	12	Orange		4.755		1218989	MELINDA	Off Ramp		No													33.651938	-117.612216	N	241
SR241-N	12	Orange		4.755	0.48	1209585	MELINDA	Mainline	loops	No													33.651938	-117.612216	N	241
SR241-N	12	Orange		5.215		1209903	LOS ALISOS 1	Off Ramp	loops	No													33.653482	-117.620027	N	241
SR241-N	12	Orange		5.215	0.28	1209598	LOS ALISOS 1	Mainline	loops	No													33.653482	-117.620027	N	241
SR241-N	12	Orange		5.315	0.185	1216002	SOLAR LOS ALISOS 1	Mainline		No													33.654041	-117.621643	N	241
SR241-N	12	Orange	Mission Viejo	5.585		1209607	LOS ALISOS 2	On Ramp	loops	No													33.655536	-117.62601	N	241
SR241-N	12	Orange	Mission Viejo	5.585	0.34	1209606	LOS ALISOS 2	Mainline	loops	No													33.655536	-117.62601	N	241
SR241-N	12	Orange	Mission Viejo	5.995	0.74	1209614	UPPER OSO	Mainline	loops	No													33.658363	-117.632286	N	241
SR241-N	12	Orange		7.065		1209901	PORTOLA S 1	Off Ramp	loops	No													33.666889	-117.647778	N	241
SR241-N	12	Orange		7.065	0.695	1209652	PORTOLA S 1	Mainline	loops	No													33.666889	-117.647778	N	241
SR241-N	12	Orange		7.385		1209670	PORTOLA S 2	On Ramp	loops	No													33.668867	-117.652743	N	241
SR241-N	12	Orange		7.385	0.5	1209669	PORTOLA S 2	Mainline	loops	No													33.668867	-117.652743	N	241
SR241-N	12	Orange		8.065		1209686	LAKE FOREST	On Ramp	loops	No													33.672946	-117.663113	N	241
SR241-N	12	Orange		8.065	0.39	1209685	LAKE FOREST	Mainline	loops	No													33.672946	-117.663113	N	241
SR241-N	12	Orange		8.165	0.1	1216048	SOLAR LAKE FOREST	Mainline		No													33.673571	-117.664667	N	241
SR241-N	12	Orange		8.265	0.245	1209621	BAKE	Mainline	loops	No													33.674212	-117.666212	N	241
SR241-N	12	Orange		8.265		1218948	BAKE	On Ramp		No													33.674212	-117.666212	N	241
SR241-N	12	Orange		8.655	0.245	1209634	ALTON 1	Mainline	loops	No													33.677671	-117.671424	N	241
SR241-N	12	Orange		8.655		1209701	ALTON 1	Off Ramp	loops	No													33.677671	-117.671424	N	241
SR241-N	12	Orange		8.755	0.17	1216019	SOLAR ALTON 1	Mainline		No													33.678874	-117.672365	N	241
SR241-N	12	Orange		8.995	0.175	1209644	ALTON 2	Mainline	loops	No													33.681906	-117.67436	N	241
SR241-N	12	Orange		8.995		1209645	ALTON 2	On Ramp	loops	No													33.681906	-117.67436	N	241
SR241-N	12	Orange		9.105	0.31	1216067	SOLAR ALTON 2	Mainline		No													33.68325	-117.675368	N	241
SR241-N	12	Orange		9.615	0.305	1209567	N OF ALTON	Mainline	loops	No													33.688336	-117.681661	N	241
SR241-N	12	Orange		9.715	0.32	1216070	SOLAR N OF ALTON	Mainline		No													33.689253	-117.682992	N	241
SR241-N	12	Orange		10.255	0.445	1215823	SOUTH OF PORTOLA	Mainline	loops	No													33.694263	-117.690124	N	241
SR241-N	12	Orange		10.605		1211205	PORTOLA N2	On Ramp	loops	No													33.697044	-117.695163	N	241
SR241-N	12	Orange		10.605	0.315	1211204	PORTOLA N2	Mainline	loops	No													33.697044	-117.695163	N	241
SR241-N	12	Orange		10.885	0.4	1211218	TOMATO 1	Mainline	loops	No													33.699076	-117.699355	N	241
SR241-N	12	Orange		11.405	0.46	1211236	TOMATO 3	Mainline	loops	No													33.702783	-117.707184	N	241
SR241-N	12	Orange		11.805	0.225	1211248	TOMATO 4	Mainline	loops	No													33.70568	-117.713171	N	241
SR241-N	12	Orange		11.855	0.115	1215987	SOLAR TOMATO 4	Mainline		No													33.705999	-117.713947	N	241
SR241-N	12	Orange		12.035	0.18	1211264	133-1	Mainline	loops	No													33.707439	-117.716523	N	241
SR241-N	12	Orange		12.035		1211265	N241 TO S133 133-1	Fwy-Fwy	loops	No													33.707439	-117.716523	N	241
SR241-N	12	Orange		12.215		1211277	N241 TO S133 133-2	Fwy-Fwy	loops	No													33.709384	-117.718562	N	241
SR241-N	12	Orange		12.215		1219318	133-2	Off Ramp		No													33.709384	-117.718562	N	241
SR241-N	12	Orange		12.215	0.27	1211276	133-2	Mainline	loops	No													33.709384	-117.718562	N	241
SR241-N	12	Orange		12.575	0.335	1211285	133-3	Mainline	loops	No													33.714309	-117.720349	N	241
SR241-N	12	Orange		12.885		1211297	N133 TO N241 BEE CAN	Fwy-Fwy	loops	No													33.718783	-117.719917	N	241
SR241-N	12	Orange		12.885	0.205	1211296	BEE CANYON	Mainline	loops	No													33.718783	-117.719917	N	241
SR241-N	12	Orange		12.985	0.155	1216118	SOLAR BEE CANYON	Mainline		No													33.720239	-117.719726	N	241
SR241-N	12	Orange		13.195	0.28	1211309	N OF 133	Mainline	loops	No													33.723299	-117.719302	N	241
SR241-N	12	Orange		13.545	0.35	1211317	S OF JEFFREY	Mainline	loops	No													33.728406	-117.71867	N	241
SR241-N	12	Orange		13.895	0.32	1211325	N OF JEFFREY	Mainline	loops	No													33.73351	-117.718013	N	241
SR241-N	12	Orange		14.185	0.265	1211334	N OF HAUL ROAD	Mainline	loops	No													33.737751	-117.71751	N	241
SR241-N	12	Orange		14.425	0.305	1211343	HAUL-CULVER	Mainline	loops	No													33.741266	-117.717935	N	241
SR241-N	12	Orange		14.795	0.36	1211352	S OF CULVER S	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	88 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.746087	-117.720909	N	241
SR241-N	12	Orange		15.145	0.33	1211360	N OF CULVER S	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	88 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.749247	-117.725783	N	241
SR241-N	12	Orange		15.455	0.32	1211368	CULVER-CULVER 1	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	88 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.751905	-117.730214	N	241
SR241-N	12	Orange		15.785	0.215	1211378	CULVER-CULVER 2	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	88 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.756276	-117.732601	N	241
SR241-N	12	Orange		15.885	0.195	1216161	SOLAR CUL-CULVER 2	Mainline		No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	88 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.757747	-117.732661	N	241
SR241-N	12	Orange		16.175	0.195	1211387	S OF CULVER N	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	88 ft	Rolling	Urbanized	Bridge barrier Railing	"Base & Surface >= 7"" Thick"	No Special Features	33.76201	-117.732107	N	241
SR241-N	12	Orange		16.275	0.155	1216170	SOLAR S OF CULVER N	Mainline		No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	88 ft	Rolling	Urbanized	Bridge barrier Railing	"Base & Surface >= 7"" Thick"	No Special Features	33.763475	-117.732264	N	241
SR241-N	12	Orange		16.485	0.31	1211395	N OF CULVER N	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	64 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.766355	-117.733568	N	241
SR241-N	12	Orange		16.895	0.425	1211490	S OF EOC OC	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	64 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.770424	-117.738882	N	241
SR241-N	12	Orange		17.335	0.425	1211499	CHAPMAN 1	Mainline	loops	No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	88 ft	Rolling	Urbanized	No Barriers	Bridge Deck	No Special Features	33.774559	-117.744897	N	241
SR241-N	12	Orange		17.335		1211500	CHAPMAN 1	Off Ramp	loops	No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	88 ft	Rolling	Urbanized	No Barriers	Bridge Deck	No Special Features	33.774559	-117.744897	N	241
SR241-N	12	Orange		17.745	0.415	1211509	CHAPMAN 2	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.780001	-117.747616	N	241
SR241-N	12	Orange		18.165	0.34	1211560	CHAPMAN 3	Mainline	loops	No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.785685	-117.745126	N	241
SR241-N	12	Orange		18.165		1211561	N261 TO N241 CHAPMN3	Fwy-Fwy	loops	No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.785685	-117.745126	N	241
SR241-N	12	Orange		18.425	0.32	1211574	CHAPMAN 4	Mainline	loops	No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.788286	-117.741766	N	241
SR241-N	12	Orange		18.425		1211577	CHAPMAN 4	Fwy-Fwy	loops	No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.788286	-117.741766	N	241
SR241-N	12	Orange		18.805	0.24	1211585	N OF CHAPMAN	Mainline	loops	No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	99 ft	Rolling	Urbanized	Bridge barrier Railing	Bridge Deck	No Special Features	33.791626	-117.736347	N	241
SR241-N	12	Orange		18.905	0.165	1216210	SOLAR N OF CHAPMAN	Mainline		No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	99 ft	Rolling	Urbanized	Bridge barrier Railing	Bridge Deck	No Special Features	33.792513	-117.734929	N	241
SR241-N	12	Orange		19.135	0.29	1211424	S OF SANT CREEK	Mainline	loops	No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Separate Structure	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.794622	-117.731726	N	241
SR241-N	12	Orange		19.485	0.35	1211433	N OF SANT CR1	Mainline	loops	No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Separate Structure	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.798225	-117.72693	N	241
SR241-N	12	Orange		19.835	0.345	1211445	N OF SANT CR2	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.803371	-117.724852	N	241
SR241-N	12	Orange		20.175	0.35	1211451	S OF OAK	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.808431	-117.722969	N	241
SR241-N	12	Orange		20.535	0.355	1211461	N OF OAK	Mainline	loops	No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Separate Structure	99 ft	Rolling	Urbanized	Bridge barrier Railing	Bridge Deck	No Special Features	33.813341	-117.719677	N	241
SR241-N	12	Orange		20.885	0.37	1211471	S OF SCE OC	Mainline	loops	No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Separate Structure	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.818484	-117.717431	N	241
SR241-N	12	Orange		21.275	0.355	1211515	WINDY RIDGE 1	Mainline	loops	No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Separate Structure	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.824439	-117.715964	N	241
SR241-N	12	Orange		21.275		1211518	WINDY RIDGE 1	Off Ramp	loops	No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Separate Structure	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.824439	-117.715964	N	241
SR241-N	12	Orange		21.595	0.275	1211528	WINDY RIDGE 2	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.829413	-117.716485	N	241
SR241-N	12	Orange		21.825	0.34	1211535	WINDY RIDGE 3	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	99 ft	Rolling	Urbanized	Bridge barrier Railing	Bridge Deck	No Special Features	33.832975	-117.717081	N	241
SR241-N	12	Orange		21.825		1211541	WINDY RIDGE 3	On Ramp	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	99 ft	Rolling	Urbanized	Bridge barrier Railing	Bridge Deck	No Special Features	33.832975	-117.717081	N	241
SR241-N	12	Orange	Anaheim	22.275	0.375	1211550	W R WILDLIFE	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.839984	-117.717671	N	241
SR241-N	12	Orange	Anaheim	22.575	0.335	1211628	N OF W R WILDLIFE 1	Mainline	loops	No	24 ft	12.0 ft	5 ft	8 ft	70 mph	Separate Structure	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.844639	-117.716931	N	241
SR241-N	12	Orange	Anaheim	22.945	0.38	1211626	N OF W R WILDLIFE 2	Mainline	loops	No	36 ft	12.0 ft	5 ft	10 ft	70 mph	Separate Structure	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.850422	-117.71672	N	241
SR241-N	12	Orange	Anaheim	23.335	0.37	1211624	N OF W R WILDLIFE 3	Mainline	loops	No	24 ft	12.0 ft	5 ft	10 ft	70 mph	Unpaved	99 ft	Rolling	Urbanized	No Barriers	"Base & Surface >= 7"" Thick"	No Special Features	33.856526	-117.716773	N	241
